248,302,246,248,248,248,248,247,192,248,192,192,247,248,302,247,248,248,247,248,246,192,247,247,302,248,247,192,246,246,246,248,248,302,246,302,248,248,192,246,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
248,248,248,302,246,302,192,246,247,247,248,248,248,247,192,247,248,192,302,247,247,247,247,248,247,248,247,302,247,247,192,247,246,192,302,302,247,248,248,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
248,246,246,302,192,247,247,192,302,302,246,192,246,246,248,246,247,192,192,246,192,192,248,246,248,302,246,192,192,247,192,192,302,246,248,247,302,302,192,302,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
302,192,248,192,302,248,248,246,246,302,247,246,246,246,247,192,247,302,192,246,246,247,192,247,247,246,192,246,246,302,302,192,248,302,247,247,192,302,246,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
246,247,246,302,247,247,192,246,246,246,247,246,302,302,246,246,247,247,246,248,246,248,302,248,248,302,302,192,192,192,246,248,302,247,302,302,246,302,192,248,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
248,192,246,192,246,192,248,192,302,192,192,247,246,247,302,302,247,302,192,302,247,247,302,247,248,246,192,248,247,248,302,302,248,302,246,192,246,192,248,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
246,247,247,192,246,302,247,302,192,192,192,248,302,247,302,192,247,302,247,247,248,248,192,246,248,192,246,246,246,246,302,247,248,247,192,192,247,302,247,302,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
302,246,302,246,248,247,247,246,302,248,302,248,246,302,246,192,246,192,247,302,248,248,302,248,248,247,192,246,302,246,248,248,246,246,302,247,192,246,302,192,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
192,248,302,248,248,247,248,246,246,302,247,302,246,248,248,302,248,302,247,192,248,192,248,247,246,247,192,192,247,246,192,248,248,302,302,192,246,246,248,192,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
247,247,247,302,247,246,192,248,246,192,192,247,302,192,302,247,302,247,246,246,302,248,247,302,246,302,302,246,302,302,247,246,248,247,302,247,302,302,192,192,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247
